filename,word,type,description
8000-senior-high-school-words.md,stoicism,Philosophy of Science & Critical Thinking,A philosophy emphasizing self-control and acceptance of fate
8000-senior-high-school-words.md,utilitarianism,Philosophy of Science & Critical Thinking,The ethical theory that the best action maximizes overall happiness
8000-senior-high-school-words.md,deontology,Philosophy of Science & Critical Thinking,The ethical theory that morality is based on rules and duties
8000-senior-high-school-words.md,virtue ethics,Philosophy of Science & Critical Thinking,An ethical theory focusing on developing good character traits
8000-senior-high-school-words.md,altruism,Philosophy of Science & Critical Thinking,The unselfish concern for the welfare of others
8000-senior-high-school-words.md,egoism,Philosophy of Science & Critical Thinking,The ethical theory that self-interest is the foundation of morality
8000-senior-high-school-words.md,hedonism,Philosophy of Science & Critical Thinking,The pursuit of pleasure as the highest good
8000-senior-high-school-words.md,empirical evidence,Philosophy of Science & Critical Thinking,Information obtained through observation and experimentation
8000-senior-high-school-words.md,null hypothesis,Philosophy of Science & Critical Thinking,The assumption that there is no significant effect or relationship
8000-senior-high-school-words.md,outlier,Philosophy of Science & Critical Thinking,A data point significantly different from other observations
8000-senior-high-school-words.md,parameter,Philosophy of Science & Critical Thinking,A measurable factor forming one of a set that defines a system
8000-senior-high-school-words.md,statistical significance,Philosophy of Science & Critical Thinking,The probability that a result is not due to chance
8000-senior-high-school-words.md,systematic,Philosophy of Science & Critical Thinking,Done according to a fixed plan or system; methodical
8000-senior-high-school-words.md,taxonomy,Philosophy of Science & Critical Thinking,The classification of things into ordered categories
8000-senior-high-school-words.md,decontextualize,Philosophy of Science & Critical Thinking,To remove something from its original context
8000-senior-high-school-words.md,dichotomy,Philosophy of Science & Critical Thinking,A division into two mutually exclusive groups
8000-senior-high-school-words.md,dogma,Philosophy of Science & Critical Thinking,A principle or set of principles laid down as unquestionably true
8000-senior-high-school-words.md,eclectic,Philosophy of Science & Critical Thinking,Deriving ideas from a broad range of sources
8000-senior-high-school-words.md,epistemic,Philosophy of Science & Critical Thinking,Relating to knowledge or the study of knowledge
8000-senior-high-school-words.md,ethical dilemma,Philosophy of Science & Critical Thinking,A situation in which all available choices have moral drawbacks
8000-senior-high-school-words.md,extraneous,Philosophy of Science & Critical Thinking,Irrelevant or unrelated to the subject being considered
8000-senior-high-school-words.md,hermeneutics,Philosophy of Science & Critical Thinking,"The theory and methodology of interpretation, especially of texts"
8000-senior-high-school-words.md,introspection,Philosophy of Science & Critical Thinking,The examination of one's own thoughts and feelings
8000-senior-high-school-words.md,maxim,Philosophy of Science & Critical Thinking,"A short, pithy statement expressing a general truth or rule of conduct"
8000-senior-high-school-words.md,normative,Philosophy of Science & Critical Thinking,Establishing or relating to standards of correct behavior or judgment
8000-senior-high-school-words.md,orthodoxy,Philosophy of Science & Critical Thinking,Authorized or generally accepted beliefs or practices
8000-senior-high-school-words.md,positivism,Philosophy of Science & Critical Thinking,"A philosophy that accepts only observable, scientific facts as valid knowledge"
8000-senior-high-school-words.md,propositional,Philosophy of Science & Critical Thinking,Relating to a statement that is either true or false
8000-senior-high-school-words.md,reify,Philosophy of Science & Critical Thinking,"To treat an abstract concept as if it were a concrete, real thing"
8000-senior-high-school-words.md,semantic,Philosophy of Science & Critical Thinking,Relating to meaning in language or logic
8000-senior-high-school-words.md,solipsism,Philosophy of Science & Critical Thinking,The philosophical idea that only one's own mind is sure to exist
8000-senior-high-school-words.md,supposition,Philosophy of Science & Critical Thinking,An assumption or hypothesis held without proof
8000-senior-high-school-words.md,transcend,Philosophy of Science & Critical Thinking,To go beyond the range or limits of something
8000-senior-high-school-words.md,verisimilitude,Philosophy of Science & Critical Thinking,The appearance of being true or real
8000-senior-high-school-words.md,axiological,Philosophy of Science & Critical Thinking,Relating to the study of values and value judgments
8000-senior-high-school-words.md,corroborate,Philosophy of Science & Critical Thinking,To confirm or give support to a statement or theory
8000-senior-high-school-words.md,fallibilism,Philosophy of Science & Critical Thinking,The philosophical principle that knowledge claims could be mistaken
8000-senior-high-school-words.md,incommensurable,Philosophy of Science & Critical Thinking,Not able to be judged or measured by the same standard
8000-senior-high-school-words.md,interpolation,Philosophy of Science & Critical Thinking,Estimating a value within the range of known data points
